id,username,created_at,lng,lat,text
1517607417789353986,ac_perez81,Fri Apr 22 20:52:58 +0000 2022,-120.47181,37.316222499999995,I think we clean up nicely. 🙃@CeLiiiCakes https://t.co/bz3Rv3xKL6
1517607418468855808,justinesafagjk,Fri Apr 22 20:52:59 +0000 2022,-121.172848,38.667887,@countbussy Thank u love 🥰 what shoes did you end up getting
1517607418758270977,AlfredLewislll,Fri Apr 22 20:52:59 +0000 2022,-118.4119065,34.0207895,@paytonmmusic Happy birthday Taurus sistaaa!!!
1517607418993201156,buzztwins,Fri Apr 22 20:52:59 +0000 2022,-80.8467855,35.209058999999996,@hornets Go get @MarkJackson13
1517607420616495106,njai52,Fri Apr 22 20:52:59 +0000 2022,-95.6316895,29.603464000000002,@ReverendDubstep YOU LOOK GOOD!
1517607420876447747,alvareznyc,Fri Apr 22 20:52:59 +0000 2022,-74.00182653,40.75711774,They’re such good listeners 🙄 @ New York International Auto Show https://t.co/xXrhfOc9tN
1517607420742168577,tmj_IAD_transp,Fri Apr 22 20:52:59 +0000 2022,-93.6091064,41.6005448,"We're hiring! Click to apply: Parts Delivery - https://t.co/FTRNHez4CH #DesMoines, IA"
1517607421421801474,breadleypasta,Fri Apr 22 20:52:59 +0000 2022,-73.9685415,40.780709,wait the netflix adaptation of heartstopper is the most wholesome thing oh my god
1517607421681844230,SOTAwatch,Fri Apr 22 20:52:59 +0000 2022,-113.5111,35.2933,"20:52 KR7RK (Keith) on W7A/NM-023 (Cottonwood Mountains HP, 2021m, 8 pts) 24.892 CW [KR7RK]"
1517607422868697088,AAguilarTV,Fri Apr 22 20:53:00 +0000 2022,-119.7824645,36.786041999999995,"@KristenRary Yes, double-knots are the best."
1517607424039038976,JSGreer731,Fri Apr 22 20:53:00 +0000 2022,-87.843186,30.629936,"On June 24, 2020 I successfully defended my doctoral dissertation. Nearly a year later, I came for my hooding cerem… https://t.co/lHGjETfvwa"
1517607427721641986,MeekiLove04,Fri Apr 22 20:53:01 +0000 2022,-79.861034,35.1704985,@JamesCheef @ashleyxxdancer Selfishness
1517607425968386051,LILKASHKIDD,Fri Apr 22 20:53:00 +0000 2022,-71.02677449999999,42.0845665,Strawberry mango banana smoothie https://t.co/g0XgYhdXyi
1517607428422053889,LisaOReaves202,Fri Apr 22 20:53:01 +0000 2022,-77.0143985,38.898602999999994,@Metrobusinfo Metrobus 3279 H8/Rhode Island Avenue allowed passengers to board the bus before the stop at 14th &amp; Ir… https://t.co/Aba9DeDGaz
1517607429088763905,Provoite,Fri Apr 22 20:53:01 +0000 2022,-111.67178899999999,40.2486455,@Swilua It just needs to be refinished.
1517607428933799936,ProfGuyHarrison,Fri Apr 22 20:53:01 +0000 2022,-73.723025,45.557830499999994,I have enjoyed at #NASSS2022 (and missed these past few years) the conversations b/w sessions and all the other thi… https://t.co/6gDo5yL6H8
1517607429596450819,TheLotWanderer,Fri Apr 22 20:53:01 +0000 2022,-87.7547855,41.609234,I havent been this excited to attend a sporting event in a long long long time
1517607430330322945,pdxpolicelog,Fri Apr 22 20:53:01 +0000 2022,-122.680881,45.530609,"UNWANTED PERSON at 1000 NW 10TH AVE, PORT [Portland Police #PP22000106589] 13:23 #pdx911"
1517607430607278082,bluto395,Fri Apr 22 20:53:01 +0000 2022,-83.804475,27.698681999999998,"It took awhile to stop but whoever signed me up for Hillsdale College mailers, your time is coming."
1517607431865606145,robwilson1969,Fri Apr 22 20:53:02 +0000 2022,-75.11227,38.3385705,Dumb as a fing box of rocks.
1517607432381296640,ArlieRhodes,Fri Apr 22 20:53:02 +0000 2022,-122.70194900000001,44.3989445,@pulte I need $500 for a blood glucose monitor and supplies $ArlieRhodes
1517607432859660297,storm_spotter_K,Fri Apr 22 20:53:02 +0000 2022,-93.4813445,41.6452855,Maybe this will finally age well this summer...
1517607433652211712,Weeklyvoice,Fri Apr 22 20:53:02 +0000 2022,-79.7164011,43.7742911,ITC to invest in D2C community-commerce brand Mylo https://t.co/gMpYX8gNb2 #Business #BusinessNews
1517607433899753472,worldtrotter42,Fri Apr 22 20:53:02 +0000 2022,-70.29254499999999,43.696187,@zyxnix my parents. its the way you think. thats an odd question
1517607432029147137,CamiDRyan,Fri Apr 22 20:53:02 +0000 2022,-90.64984949999999,38.500901999999996,Happy #EarthDay2022 from Missouri! #FriYay https://t.co/edsiMJYRn4
1517607434507988992,theshowrocker,Fri Apr 22 20:53:02 +0000 2022,-83.1738665,32.6782075,I just decided to go on social lockdown.Im not talking to no one till yall properly respect my craft. im not talk… https://t.co/iXNOfiiaO4
1517607435309047811,ava_no1,Fri Apr 22 20:53:03 +0000 2022,-86.1429225,39.7795625,9/10 they’re like 90% serious
1517607435766321153,TiffanyStarrXXX,Fri Apr 22 20:53:03 +0000 2022,-71.326858,42.636248,Love without evidence is stalking.
1517607435728478209,suttonimpaQt,Fri Apr 22 20:53:03 +0000 2022,-90.1786295,30.001244,Straight outta river monsters
1517607435586125824,techhnoir,Fri Apr 22 20:53:03 +0000 2022,-122.4359785,37.7706565,Cannot keep allowing this https://t.co/Ozq9vdyDkb
1517607435984412673,OldManGweedo,Fri Apr 22 20:53:03 +0000 2022,-86.791549,36.200008,"@dantes_belmont This is what I use for work Logitech ERGO M575 Wireless Trackball Mouse - Easy thumb control, preci… https://t.co/NhuVPdEiS6"
1517607436294627328,Voider909,Fri Apr 22 20:53:03 +0000 2022,-117.17357100000001,34.052873500000004,@HailRodgers12_ Funny lol 😂 he said Green Bay didn’t wanna pay TAE 💀
1517607436441509888,HerniquaWare26,Fri Apr 22 20:53:03 +0000 2022,-95.44648649999999,29.838495,Sale my songs they have make you some money 🎉
1517607436768714753,SmitsStefaan,Fri Apr 22 20:53:03 +0000 2022,-79.8374685,40.398358,@NoContextBrits Snor Snorrery
1517607439197122567,madeastwood,Fri Apr 22 20:53:03 +0000 2022,-111.88024,40.688518,"i’m buying Doc martens today, it’s been a rough morning"
1517607439956426754,ReneeKr58724227,Fri Apr 22 20:53:04 +0000 2022,-71.4356815,42.305097,@business DeSantis is on an ego trip &amp; trying to show how much power he has. He has created this distraction intent… https://t.co/hTxpwm6oGl
1517607440161849346,CP_MCBC,Fri Apr 22 20:53:04 +0000 2022,-75.4505157,40.5906029,Drinking an One Hop Wonders - Johnny Cashmere by @mccallcobeer @ McCall Collective Brewing Co. — https://t.co/QB2IMEoykA
1517607440363175940,LameOLaci,Fri Apr 22 20:53:04 +0000 2022,-75.117998,40.0048655,@GodR1KO This video pisses me off every time. A damn baby Karen. An evil one too.
1517607441189416960,Orange_Papers,Fri Apr 22 20:53:04 +0000 2022,-122.9577695,45.3059605,Oops!
1517607441613180929,WalkableAustin,Fri Apr 22 20:53:04 +0000 2022,-97.754724,30.323345500000002,"@Shannon_krs @TheATX1 The non-profit who designed, built and owned it disagreed with you."
1517607441512509445,QCJms,Fri Apr 22 20:53:04 +0000 2022,-71.1240525,48.3782825,"@Gab_H_R Get vaccinated, Carry on with normal life."
1517607442292649986,sergiyakun,Fri Apr 22 20:53:04 +0000 2022,-80.3046625,25.857732,Did Twitter layout change?
1517607442363957251,alison_bologna,Fri Apr 22 20:53:04 +0000 2022,-71.378008,41.877246,@chelseawnews @NBC10 @newenglandemmy 💛 Chelsea 💛
1517607442284093440,navhazard88,Fri Apr 22 20:53:04 +0000 2022,-122.6557945,47.4939445,A bunch of free capital to buy an electric car to beat the gas prices. 😬🤣 https://t.co/mbiw9ZlMxF
1517607444205248512,OConnorScience,Fri Apr 22 20:53:05 +0000 2022,-100.0768885,31.1688935,Sometimes #middleschool students are wildlings and sometimes they leave you notes on the board. #teacher https://t.co/BzmdfqoGac
1517607445052469248,TreyyBoFrFr,Fri Apr 22 20:53:05 +0000 2022,-97.75384,31.0793065,"Still Omw , Let it be Known, &amp; Be Forreal 🔥🔥🔥"
1517607443785728007,JohnHenryWUSA,Fri Apr 22 20:53:05 +0000 2022,-77.0143985,38.898602999999994,Three ambulances just got here to Connecticut at Van Ness. No activity from them yet. (@wusa9) https://t.co/rTv7FOpmjB
1517607445752856576,alypark__,Fri Apr 22 20:53:05 +0000 2022,-95.12714249999999,29.52619,always looking for people to help with the music aspect of rhythm n burn.. 🫣📲 even if you just wanna hear the playl… https://t.co/WarSAoT5Xt
1517607446335967232,JenetteSkinCare,Fri Apr 22 20:53:05 +0000 2022,-118.2445,34.0564,"Just posted a photo @ Los Angeles, California https://t.co/uAxrjw7z32"
1517607445400473601,Drekioo95,Fri Apr 22 20:53:05 +0000 2022,-117.104989,32.810012,Lil Weirdo 😂😂😂😂😂😂😂😂Lmfaoooooooooooo Lmfaoooo I Want No Smoke Toddler https://t.co/JYgw4TCJCc
1517607447656996864,slg6350,Fri Apr 22 20:53:05 +0000 2022,-119.210103,39.600621000000004,"@Cassandra909 The Kelly Clarkston song, ""Stronger""🎶 is playing in my head!"
1517607449209057288,Chvunceyy,Fri Apr 22 20:53:06 +0000 2022,-94.5592815,39.1000485,I needa start hoopin to get in shape too. Where are the open gyms in KC Mo?
1517607449334673409,Pupusa_Salada,Fri Apr 22 20:53:06 +0000 2022,-119.30660750000001,37.2691755,@sarah__jewel Not a bad thing…
1517607449615814657,krazii_geniius,Fri Apr 22 20:53:06 +0000 2022,-81.3677725,28.501678499999997,Definitely riding this new wave.
1517607450790318082,jedgarnaut,Fri Apr 22 20:53:06 +0000 2022,-87.846586,41.8239535,Need three top fives to get into college
1517607450781929482,raypadgett11,Fri Apr 22 20:53:06 +0000 2022,-77.60468399999999,41.1179365,@Jeffmillenb happy Heavenly birthday to your mom ❤🙏
1517607452862259200,CWHarris7,Fri Apr 22 20:53:07 +0000 2022,-87.732013,41.8335845,Do you have an umbrella?
1517607453629812736,yungwildandemo,Fri Apr 22 20:53:07 +0000 2022,-75.1602125,39.8054115,@poppinsampagne ima be at da filmore i can give you your special ziggy beer
1517607457593253889,jrrickard,Fri Apr 22 20:53:08 +0000 2022,-104.789327,38.8885185,Exceptional fire danger for two days and a fire really close to homes and the interstate. Wish we would get some Ap… https://t.co/hXPxhcFng1
1517607458222583808,BekahDivine,Fri Apr 22 20:53:08 +0000 2022,-87.704817,30.5527135,@daelmor @elonmusk @28delayslater @blueskykites @DimaZeniuk @SirineAti @MFrunker @LaurenRow5 @Kristennetten… https://t.co/gS5RlD8rT7
